10,642.4951171875, [1] 
11,642.0924682617188, [1] 
12,641.4951171875, [1] 
13,641.0462646484375, [1] 
14,640.5, [1] 
15,640.0692749023438, [1] 
16,639.5825805664062, [1] 
17,639.0279541015625, [1] 
18,638.6408081054688, [1] 
19,638.0426635742188, [1] 
20,637.7681274414062, [1] 
21,637.1431884765625, [1] 
22,636.5226440429688, [1] 
23,636.0408935546875, [1] 
24,635.7625122070312, [1] 
25,635.0493774414062, [1] 
26,634.9244384765625, [1] 
27,634.37841796875, [1] 
28,634.1084594726562, [1] 
29,634.0, [1] 
30,633.986083984375, [1] 
31,633.9210205078125, [1] 
32,633.9592895507812, [1] 
33,633.9009399414062, [1] 
34,633.9736328125, [1] 
35,633.9962768554688, [1] 
36,634.1192016601562, [1] 
37,634.3822631835938, [1] 
38,634.5043334960938, [1] 
39,634.6505126953125, [1] 
40,634.7398071289062, [1] 
41,635.0817260742188, [1] 
42,635.367431640625, [1] 
43,635.5139770507812, [1] 
44,635.9161987304688, [1] 
45,636.1823120117188, [1] 
46,636.5313110351562, [1] 
47,637.036865234375, [1] 
48,637.4786376953125, [1] 
49,638.2171630859375, [1] 
50,638.3865966796875, [1] 
51,638.6177368164062, [1] 
52,638.9244995117188, [1] 
53,639.4681396484375, [1] 
54,639.5662231445312, [1] 
55,639.8787841796875, [1] 
56,640.388916015625, [1] 
57,640.912841796875, [1] 
58,641.427490234375, [1] 
59,642.0994262695312, [1] 
60,642.81640625, [1] 
61,643.81201171875, [1] 
62,644.772705078125, [1] 
63,645.7225341796875, [1] 
64,646.5097045898438, [1] 
65,647.5, [1] 
66,648.1123657226562, [1] 
67,648.6270751953125, [1] 
68,649.0582885742188, [1] 
69,649.2515258789062, [1] 
70,649.2360229492188, [1] 
71,649.2264404296875, [1] 
72,649.2037963867188, [1] 
73,649.0721435546875, [1] 
74,649.0414428710938, [1] 
75,648.9300537109375, [1] 
76,648.7716064453125, [1] 
77,648.1510009765625, [1] 
78,643.7948608398438, [2] 
79,637.9581909179688, [2] 
80,634.995849609375, [2] 
81,633.9632568359375, [2] 
82,633.9039306640625, [2] 
83,633.5338745117188, [2] 
84,633.2586669921875, [2] 
85,633.0, [2] 
86,632.967529296875, [2] 
87,632.967529296875, [2] 
88,632.93994140625, [2] 
89,632.7208251953125, [2] 
90,632.74560546875, [2] 
91,632.5555419921875, [2] 
92,632.4202880859375, [2] 
93,632.68408203125, [2] 
94,632.6073608398438, [2] 
95,632.6524047851562, [2] 
96,632.6089477539062, [2] 
97,632.6834716796875, [2] 
98,632.87646484375, [2] 
99,632.9129028320312, [2] 
100,632.75, [2] 
101,632.9594116210938, [2] 
102,632.97412109375, [2] 
103,632.9857788085938, [2] 
104,632.97412109375, [2] 
105,633.02587890625, [2] 
106,633.2986450195312, [2] 
107,633.5908813476562, [2] 
108,633.6846313476562, [2] 
109,633.9453735351562, [2] 
110,634.0164184570312, [2] 
111,634.0416870117188, [2] 
112,634.2460327148438, [2] 
113,634.5216064453125, [2] 
114,634.8974609375, [2] 
115,634.956298828125, [2] 
116,635.0083618164062, [2] 
117,635.0338745117188, [2] 
118,635.1168212890625, [2] 
119,635.9594116210938, [2] 
120,635.9805297851562, [2] 
121,635.9805297851562, [2] 
122,636.3285522460938, [2] 
123,636.7769165039062, [2] 
124,636.9305419921875, [2] 
125,637.0083618164062, [2] 
126,703.375, [4] 
127,621.7916870117188, [9] 
128,605.6243896484375, [12] 
129,590.0675659179688, [16] 
130,572.203369140625, [20] 
131,557.3455810546875, [23] 
132,540.568115234375, [27] 
133,524.96337890625, [30] 
134,510.2312316894531, [34] 
135,494.9081726074219, [38] 
136,833.1520385742188, [41] 
137,464.8346862792969, [45] 
138,448.20672607421875, [49] 
139,435.1320495605469, [52] 
140,415.7822570800781, [56] 
141,403.3891906738281, [58] 
142,387.4780578613281, [60] 
143,372.99090576171875, [64] 
144,360.1960754394531, [67] 
145,346.1708679199219, [69] 
146,334.631591796875, [72] 
147,978.369873046875, [73] 
149,292.55291748046875, [76] 
150,278.7177429199219, [79] 
151,268.24310302734375, [82] 
152,258.2116394042969, [83] 
153,1063.08837890625, [85] 
154,238.40908813476562, [88] 
155,227.68563842773438, [91] 
156,214.94784545898438, [94] 
157,202.93023681640625, [98] 
158,191.6981201171875, [100] 
159,181.64930725097656, [103] 
160,173.0, [104] 
161,159.86927795410156, [105] 
162,151.1571502685547, [105] 
163,1164.3179931640625, [102] 
164,136.78260803222656, [106] 
165,129.44871520996094, [106] 
166,122.50227355957031, [106] 
167,115.66548156738281, [106] 
168,1197.6888427734375, [102] 
169,104.23423767089844, [108] 
170,1212.67431640625, [102] 
171,94.87078857421875, [109] 
172,90.3967514038086, [109] 
173,86.81888580322266, [109] 
174,83.47743225097656, [109] 
175,80.58389282226562, [109] 
176,77.9881591796875, [109] 
177,75.79649353027344, [109] 
178,73.8827133178711, [109] 
179,72.22736358642578, [109] 
180,70.83434295654297, [109] 
181,69.76459503173828, [109] 
182,68.79241180419922, [109] 
183,67.80196380615234, [109] 
184,66.92616271972656, [109] 
185,66.80952453613281, [109] 
186,66.0, [109] 
187,65.9955825805664, [109] 
188,66.0, [109] 
189,66.05764770507812, [109] 
190,66.41836547851562, [109] 
191,67.0091323852539, [109] 
192,67.9908676147461, [109] 
193,68.64242553710938, [109] 
194,69.37797546386719, [109] 
195,70.0091323852539, [109] 
196,70.84939575195312, [109] 
197,71.16064453125, [109] 
198,71.73539733886719, [109] 
199,71.72569274902344, [109] 
200,71.09210205078125, [109] 
201,71.0046615600586, [109] 
202,70.46666717529297, [109] 
203,69.86956787109375, [109] 
204,69.13587951660156, [109] 
205,68.25, [109] 
206,67.84242248535156, [109] 
207,67.0, [109] 
208,66.0, [109] 
209,65.01667022705078, [109] 
210,64.46825408935547, [109] 
211,63.515625, [109] 
212,62.87974548339844, [109] 
213,61.990867614746094, [109] 
214,60.85071563720703, [109] 
215,59.83639907836914, [109] 
216,58.50413131713867, [109] 
217,57.58333206176758, [109] 
218,56.49190902709961, [109] 
219,55.4295539855957, [109] 
220,54.597103118896484, [109] 
221,53.9183235168457, [109] 
222,53.1168098449707, [109] 
223,52.5, [109] 
224,51.97916793823242, [109] 
225,51.6129035949707, [109] 
226,51.4336051940918, [109] 
227,51.19338607788086, [109] 
228,51.38666534423828, [109] 
229,51.24671936035156, [109] 
230,51.5413703918457, [109] 
231,51.78571319580078, [109] 
232,51.867496490478516, [109] 
233,52.28605270385742, [109] 
234,52.8016357421875, [109] 
235,52.92042922973633, [109] 
236,53.5, [109] 
237,53.88469696044922, [109] 
238,54.619998931884766, [109] 
239,54.969512939453125, [109] 
240,55.85071563720703, [109] 
241,56.608333587646484, [109] 
242,57.487178802490234, [109] 
243,61.5, [110] 
244,1294.63623046875, [112] 
245,73.86978912353516, [113] 
246,81.5, [113] 
247,94.26356506347656, [114] 
248,105.72888946533203, [115] 
249,119.85572052001953, [117] 
250,132.92857360839844, [118] 
251,148.4779815673828, [120] 
252,160.5670928955078, [123] 
253,174.32608032226562, [124] 
254,188.33673095703125, [128] 
255,198.90948486328125, [131] 
256,215.43560791015625, [133] 
257,1208.79833984375, [136] 
258,239.9052276611328, [139] 
259,1183.624755859375, [140] 
260,258.1035461425781, [142] 
261,268.311767578125, [145] 
262,1155.5853271484375, [148] 
263,286.5974426269531, [150] 
264,296.07867431640625, [150] 
265,305.479248046875, [150] 
266,1117.74609375, [151] 
267,326.5976867675781, [152] 
268,336.55621337890625, [152] 
269,1094.185546875, [151] 
270,358.97760009765625, [154] 
271,369.8263854980469, [156] 
272,381.993408203125, [158] 
273,392.4624938964844, [160] 
274,406.6591796875, [164] 
275,416.1533508300781, [167] 
276,1042.14013671875, [166] 
277,436.3525085449219, [168] 
278,447.1666564941406, [169] 
279,457.4519348144531, [170] 
280,467.5941162109375, [171] 
281,477.540283203125, [174] 
282,1000.7286987304688, [175] 
283,496.9715576171875, [176] 
284,981.9102783203125, [178] 
285,516.8547973632812, [180] 
286,525.4867553710938, [180] 
287,955.8936157226562, [181] 
288,949.3952026367188, [181] 
289,942.5757446289062, [183] 
290,935.01416015625, [184] 
291,929.241943359375, [184] 
292,920.5, [186] 
293,912.9779663085938, [187] 
294,905.8389892578125, [187] 
295,898.47314453125, [189] 
296,608.2080688476562, [180] 
297,880.0989990234375, [190] 
298,621.325927734375, [180] 
299,865.2153930664062, [191] 
300,859.0501098632812, [191] 
301,853.6055908203125, [191] 
302,846.7860717773438, [191] 
303,841.5847778320312, [191] 
304,836.386962890625, [191] 
305,831.5526123046875, [193] 
306,823.569580078125, [194] 
307,818.0525512695312, [194] 
308,811.3777465820312, [194] 
309,803.7854614257812, [196] 
310,796.5491943359375, [197] 
311,790.47607421875, [197] 
312,665.5, [180] 
313,778.6859130859375, [198] 
314,774.2086181640625, [198] 
315,770.103759765625, [198] 
316,765.5560302734375, [198] 
317,761.6575927734375, [198] 
318,758.1666870117188, [198] 
319,754.5, [200] 
320,749.7916870117188, [201] 
321,745.4364013671875, [201] 
322,741.4254150390625, [201] 
323,737.147705078125, [203] 
324,731.886474609375, [204] 
325,728.1290893554688, [204] 
326,724.8163452148438, [204] 
327,721.956787109375, [204] 
328,720.4304809570312, [204] 
329,718.8721923828125, [204] 
330,717.572509765625, [204] 
331,716.5203247070312, [204] 
332,715.599365234375, [204] 
333,714.0, [204] 
334,712.3040771484375, [204] 
335,710.4039916992188, [204] 
336,708.3262329101562, [204] 
337,705.81201171875, [204] 
338,703.5927734375, [204] 
339,701.7503662109375, [204] 
340,700.3460083007812, [204] 
341,699.6433715820312, [204] 
342,699.7744750976562, [204] 
343,699.9615478515625, [204] 
344,700.2254638671875, [204] 
345,700.59912109375, [204] 
346,700.6292724609375, [204] 
347,700.4821166992188, [204] 
348,699.9758911132812, [204] 
349,698.9762573242188, [204] 
350,697.5, [204] 
351,696.1710205078125, [204] 
352,695.0612182617188, [204] 
353,694.30859375, [204] 
354,693.6629638671875, [204] 
355,693.825927734375, [204] 
356,694.4874267578125, [204] 
357,695.1297607421875, [204] 
358,696.1235961914062, [204] 
359,696.757080078125, [204] 
360,697.281005859375, [204] 
361,697.3867797851562, [204] 
