10,0.0
11,0.0262451171875
12,0.16827392578125
13,0.7625732421875
14,0.8511962890625
15,1.0303955078125
16,1.35528564453125
17,1.6463623046875
18,1.88372802734375
19,2.04022216796875
20,2.3592529296875
21,2.60662841796875
22,3.01763916015625
23,3.0
24,3.09893798828125
25,3.47381591796875
26,3.84649658203125
27,4.03485107421875
28,4.04022216796875
29,4.19696044921875
30,4.72021484375
31,4.7625732421875
32,4.8470458984375
33,5.06390380859375
34,5.143798828125
35,5.3692626953125
36,5.7440185546875
37,5.8834228515625
38,5.988037109375
39,6.12078857421875
40,6.37896728515625
41,6.630859375
42,6.8106689453125
43,6.88372802734375
44,6.96075439453125
45,7.21917724609375
46,7.38671875
47,7.61676025390625
48,7.67303466796875
49,7.88714599609375
50,8.10565185546875
51,8.14996337890625
52,8.35955810546875
53,8.38885498046875
54,8.601806640625
55,8.9014892578125
56,8.91796875
57,9.02728271484375
58,9.1988525390625
59,9.3125
60,9.5106201171875
61,9.77606201171875
62,9.746826171875
63,9.90338134765625
64,9.95477294921875
65,10.23638916015625
66,10.35394287109375
67,10.45220947265625
68,10.5196533203125
69,10.53741455078125
70,10.684814453125
71,10.7911376953125
72,10.90948486328125
73,11.1339111328125
74,10.97576904296875
75,11.3934326171875
76,15.3692626953125
78,34.25885009765625
79,44.20135498046875
80,54.34259033203125
81,64.84991455078125
82,73.17352294921875
83,83.28594970703125
84,94.4005126953125
85,104.37762451171875
86,113.17333984375
87,122.87127685546875
88,132.207275390625
89,141.400634765625
90,151.547119140625
91,161.60321044921875
92,171.2379150390625
93,180.864501953125
94,191.0340576171875
95,201.21331787109375
96,212.38311767578125
97,223.228759765625
98,234.0853271484375
99,245.1053466796875
100,256.40716552734375
101,267.3980712890625
102,279.2607421875
103,290.9586181640625
104,302.94122314453125
105,314.236572265625
106,325.71868896484375
107,337.086669921875
108,348.176025390625
109,358.3839111328125
110,368.68115234375
111,379.334716796875
112,389.396484375
113,398.9637451171875
114,408.2752685546875
115,418.061767578125
116,427.5162353515625
117,436.2139892578125
118,444.6888427734375
119,453.452880859375
120,461.592041015625
121,469.53857421875
122,476.938232421875
123,484.4107666015625
124,491.40673828125
125,497.6199951171875
126,503.7376708984375
127,509.41552734375
128,514.9222412109375
129,519.9827880859375
130,524.361083984375
131,528.8206787109375
132,532.84814453125
133,536.62646484375
134,540.1549072265625
135,543.5147705078125
136,546.4990234375
137,549.6058349609375
138,551.976806640625
139,554.70263671875
140,556.7979736328125
141,558.83349609375
142,560.794677734375
143,562.6954345703125
144,564.475341796875
145,566.0230712890625
146,567.229736328125
147,568.7847900390625
148,569.8145751953125
149,570.9619140625
150,571.9329833984375
151,572.8642578125
152,573.70947265625
153,574.638916015625
154,575.0889892578125
155,575.8336181640625
156,576.196044921875
157,576.7720947265625
158,577.0509033203125
159,577.6724853515625
160,577.8035888671875
161,578.0172119140625
162,578.28662109375
163,578.4404296875
164,578.70263671875
165,578.780029296875
166,578.7957763671875
167,578.911865234375
168,578.8272705078125
169,578.810546875
170,578.820068359375
171,578.8123779296875
172,578.6968994140625
173,578.6669921875
174,578.3079833984375
175,578.095458984375
176,577.9825439453125
177,577.791259765625
178,577.674072265625
179,577.3868408203125
180,577.0538330078125
181,576.791259765625
182,576.70263671875
183,576.124755859375
184,575.8931884765625
185,575.7542724609375
186,575.1842041015625
187,574.9542236328125
188,574.544677734375
189,574.2841796875
190,573.88671875
191,573.70263671875
192,573.04052734375
193,572.7657470703125
194,572.2205810546875
195,571.70263671875
196,571.4378662109375
197,570.8892822265625
198,570.6827392578125
199,569.9305419921875
200,569.7142333984375
201,569.04833984375
202,568.5887451171875
203,568.0906982421875
204,567.538818359375
205,567.0277099609375
206,566.4532470703125
207,565.7901611328125
208,562.9876708984375
209,559.2249755859375
210,554.0950927734375
211,545.3310546875
212,535.3095703125
213,524.6658935546875
214,512.815185546875
215,501.0531005859375
216,488.884033203125
217,477.9932861328125
218,467.41162109375
219,457.6741943359375
220,448.6177978515625
221,440.2296142578125
222,432.2342529296875
223,424.2183837890625
224,417.392333984375
225,410.815185546875
226,404.236083984375
227,397.780517578125
228,391.374755859375
229,385.4979248046875
230,379.459228515625
231,373.2301025390625
232,367.420654296875
233,361.2982177734375
234,355.635986328125
235,349.5888671875
236,343.2047119140625
237,337.4691162109375
238,331.4383544921875
239,325.79376220703125
240,319.64312744140625
241,313.8994140625
242,308.30474853515625
243,302.482666015625
244,296.71270751953125
245,290.56585693359375
246,285.27362060546875
247,278.87103271484375
248,273.657470703125
249,267.4434814453125
250,262.0458984375
251,256.1153564453125
252,250.5169677734375
253,244.68450927734375
254,239.200927734375
255,233.43310546875
256,227.80169677734375
257,222.247802734375
258,216.7982177734375
259,211.539794921875
260,205.93890380859375
261,200.69512939453125
262,195.39794921875
263,190.17901611328125
264,184.90850830078125
265,179.65032958984375
266,174.9276123046875
267,169.9100341796875
268,165.003662109375
269,159.95135498046875
270,154.988037109375
271,150.53802490234375
272,145.69805908203125
273,141.11224365234375
274,136.51788330078125
275,132.14837646484375
276,127.98004150390625
277,123.56085205078125
278,119.09393310546875
279,114.9775390625
280,110.9356689453125
281,107.0733642578125
282,102.95587158203125
283,99.02569580078125
284,95.51580810546875
285,91.788818359375
286,87.91015625
287,84.2503662109375
288,80.760986328125
289,77.513427734375
290,74.06024169921875
291,70.9727783203125
292,67.8583984375
293,64.8704833984375
294,61.8123779296875
295,58.59417724609375
296,56.013916015625
297,53.21051025390625
298,50.62554931640625
299,48.21783447265625
300,45.7215576171875
301,43.3350830078125
302,40.9490966796875
303,38.71063232421875
304,36.5306396484375
305,34.64227294921875
306,32.7099609375
307,30.95562744140625
308,29.32080078125
309,27.5093994140625
310,25.61578369140625
311,24.20703125
312,22.40863037109375
313,21.2490234375
314,19.74652099609375
315,18.52862548828125
316,17.16412353515625
317,15.722412109375
318,14.50762939453125
319,13.48614501953125
320,12.45947265625
321,11.35186767578125
322,10.35504150390625
323,9.4510498046875
324,8.30731201171875
325,7.44879150390625
326,6.43609619140625
327,5.4874267578125
328,4.82470703125
329,4.0032958984375
330,3.2537841796875
331,2.45947265625
332,1.7034912109375
333,1.00921630859375
334,0.36376953125
335,-0.233154296875
336,-0.80670166015625
337,-1.54132080078125
338,-2.0284423828125
339,-2.63629150390625
340,-3.13824462890625
341,-3.63629150390625
342,-4.1307373046875
343,-4.63629150390625
344,-5.0074462890625
345,-5.6307373046875
346,-5.94879150390625
347,-6.6307373046875
348,-6.84149169921875
