0	921.4519743
5.38E-05	921.4867835
1.05E-04	921.5200746
1.71E-04	921.5626425
1.82E-04	921.5698433
1.86E-04	921.5724987
1.95E-04	921.5788558
1.97E-04	921.5803792
2.48E-04	921.6173152
3.21E-04	921.6730503
3.29E-04	921.678694
3.75E-04	921.7157358
4.49E-04	921.7787037
4.52E-04	921.7806259
4.62E-04	921.788591
4.74E-04	921.7984991
5.82E-04	921.8842978
6.78E-04	921.9624628
6.99E-04	921.980171
7.20E-04	921.9969352
7.53E-04	922.0248398
8.07E-04	922.0703147
8.27E-04	922.0881572
8.97E-04	922.1486365
9.13E-04	922.1624312
9.55E-04	922.199745
0.001036270062	922.2736414
0.001072493558	922.3070427
0.001097483155	922.3302957
0.001112232451	922.3431821
0.00111612037	922.3465814
0.001197331175	922.4178088
0.00120224395	922.4221314
0.001313223719	922.5201969
0.001331860934	922.5367439
0.001424203487	922.619063
0.001461477918	922.6524485
0.00153762857	922.7206428
0.001557541092	922.738783
0.001563025933	922.7438022
0.001573174895	922.753906
0.001636756701	922.8174226
0.001676527679	922.8554759
0.001700118763	922.8779288
0.001774263783	922.9479178
0.001798226344	922.9703495
0.001879041743	923.0588048
0.001924132055	923.1088612
0.001975632042	923.1600712
0.002018536453	923.2034539
0.002048665077	923.2343095
0.002071878508	923.2607628
0.002098489289	923.291452
0.002152198316	923.3545774
0.002204652673	923.4177581
0.002225666139	923.4409537
0.002246679605	923.4641976
0.00228415174	923.505767
0.002358982219	923.5892392
0.002441406703	923.6818911
0.002471284833	923.7156601
0.002505139159	923.754041
0.002574722783	923.8333223
0.00260815452	923.8744597
0.002616248526	923.8844539
0.002626358531	923.8969563
0.002662252722	923.9415142
0.002694390911	923.9816345
0.002724892905	924.0199087
0.00276151164	924.066111
0.002831151711	924.1488462
0.002875541616	924.2019035
0.002924644225	924.260884
0.002977252204	924.3244137
0.003018136738	924.3740279
0.003123352696	924.502682
0.003140384789	924.52364
0.003192992768	924.5886057
0.003262632839	924.675143
0.003303782403	924.7238617
0.003358251838	924.7896128
0.003362225488	924.7944657
0.003377780519	924.8164712
0.003500270084	924.9900681
0.003506656821	924.9991348
0.003514173328	925.0098073
0.003529158113	925.0310902
0.00353691199	925.0413914
0.003538696164	925.043763
0.003587808306	925.1058942
0.003702133725	925.2521277
0.003761916494	925.329488
0.003862633419	925.4612039
0.003870393397	925.4714244
0.003873131212	925.4750328
0.003876293923	925.4792028
0.003884868488	925.4905169
0.004022331569	925.6736195
0.0040441287	925.7029511
0.004071464263	925.7398507
0.004085812384	925.7592702
0.004220021401	925.9483688
0.004226357782	925.9573926
0.004248962341	925.989655
0.004340487685	926.1237874
0.004343135546	926.1276859
0.004349785552	926.1374812
0.004405609732	926.2199597
0.004407172043	926.2222744
0.004413929219	926.2322899
0.004505454563	926.3685965
0.004510052279	926.3752884
0.004522637754	926.3936195
0.004601500012	926.5089193
0.00468036227	926.624969
0.004701936358	926.6583659
0.004713676524	926.6765651
0.004799998762	926.810927
0.004803189109	926.8159114
0.004815923136	926.8358191
0.004830000114	926.8578507
0.004833780505	926.8637717
0.00488969252	926.9515595
0.004929909914	927.0149555
0.005003814622	927.1320002
0.005015633663	927.1507839
0.005019594067	927.1559872
0.00502717583	927.1659903
0.005052828089	927.2002458
0.005070943511	927.2248186
0.005087140095	927.2517785
0.005099861599	927.2729821
0.005183310868	927.4009388
0.005306059158	927.5894614
0.005310240898	927.5958903
0.005320534269	927.611717
0.005367888773	927.6845606
0.005370380187	927.6883168
0.00537476286	927.6949253
0.005375741571	927.6965678
0.005376373792	927.697629
0.005538217856	927.963133
0.005590825835	928.0495057
0.005700061919	928.2289606
0.005701131493	928.2307185
0.005753958419	928.3175571
0.005805277877	928.4019507
0.005805776703	928.4027711
0.005806566398	928.40407
0.005807074048	928.404905
0.00580785492	928.4061894
0.005969698983	928.6725564
0.005987367327	928.7023241
0.006016474779	928.7514815
0.006089208418	928.8749523
0.006089954399	928.8762234
0.006161522292	928.9986117
0.006208298089	929.0790786
0.006365896642	929.3434794
0.00636808907	929.3471671
0.006371430673	929.3527883
0.006374917593	929.3586546
0.006376964705	929.3620989
